,0
30528,0.4508914316062652
30529,0.48596846716809694
30530,0.4429246231983802
30531,0.42789939763505025
30532,0.3867272762530304
30533,0.3992186821068499
30534,0.40010157310824673
30535,0.42986056035175046
30536,0.44635823855121726
30537,0.33081900262499275
30538,0.41500075483679794
30539,0.4352139443902279
30540,0.4537604519526561
30541,0.3832942068197598
30542,0.32042480016483454
30543,0.45911895122134516
30544,0.4851489808435946
30545,0.28989409628945667
30546,0.39280791106751795
30547,0.3939753964036013
30548,0.2744077863804483
30549,0.4390195273994221
30550,0.4255295152258882
30551,0.3610867864286926
30552,0.39909316670454814
30553,0.20282157061550127
30554,0.42066083097475643
30555,0.3311760726312313
30556,0.23829531260821724
30557,0.4932421682006994
30558,0.35275913552425864
30559,0.28697062089475417
30560,0.5304076808892467
30561,0.44366312485643544
30562,0.5079134719943759
30563,0.4258216361971798
30564,0.3449869939547539
30565,0.34582021230803106
30566,0.45807063631214495
30567,0.38079852502441425
30568,0.36332684347976635
30569,0.3182903414410987
30570,0.3654010481181237
30571,0.34574607998144824
30572,0.3736308920780159
30573,0.2826011599959546
30574,0.43266439270770385
30575,0.43681014394356915
30576,0.4370643256530905
30577,0.33857275660680025
30578,0.36929835295153207
30579,0.4467891806588144
30580,0.38717931525641636
30581,0.30790273823901015
30582,0.40946993116843244
30583,0.3659481870346816
30584,0.41490040682219403
30585,0.320599082776422
30586,0.3998345435941941
30587,0.36383910847247763
30588,0.45542631789148125
30589,0.38669498624625886
30590,0.4291630713776006
30591,0.4448449836737007
30592,0.4711410533497075
30593,0.39333232009610647
30594,0.43218278183910364
30595,0.32269091546616807
30596,0.3456089725296929
30597,0.37256156567539084
30598,0.28680089492414834
30599,0.33862367356025214
30600,0.38556996693796
30601,0.45082684208883944
30602,0.3486233704355372
30603,0.35833641624860907
30604,0.2770848171253903
30605,0.37121081300608094
30606,0.33032355235205324
30607,0.26784163406777156
30608,0.3395121191758483
30609,0.26464510923879847
30610,0.3416334702461957
30611,0.3050658469429897
30612,0.3925193397830305
30613,0.3900243921216151
30614,0.3508069065829455
30615,0.34411042286392296
30616,0.36993385820714736
30617,0.41043174143676636
30618,0.30753037114328796
30619,0.3777268424808805
30620,0.387277771881939
30621,0.3526974803611499
30622,0.3276039784607285
